,QCLN_Adj_close,VIX,OVX,VXN,EPU,EMU,EMV_IDT,MA50,MA200,RSI,WAD,StoSLOWD,StoFASTK,StoFASTD,ADX,MACD,MACD Signal,PriceRateOfChange,onBalanceVolume,MFI
2011-10-06,9.59750747680664,36.27000045776367,50.040000915527344,37.31999969482422,67.52,31.28,0.0,10.703473529815675,13.82385811805725,43.70283294983061,-77.45254479930732,-6.1531608958859705,22.547455200692692,9.88777943282058,27.037687292867115,-0.4922670912027822,-0.468352158837784,-11.665270744281475,-748500.0,19.709136564802428
2011-10-07,9.514854431152344,36.20000076293945,49.709999084472656,37.08000183105469,141.09,18.52,0.0,10.640469818115234,13.795387048721313,42.76833968406174,-80.34906665492167,7.161369833141419,19.650933345078332,18.012442577501243,26.65071690201625,-0.45858137496237994,-0.4663980020627032,-10.996536045025174,-750600.0,23.00971596876771
2011-10-10,9.55158519744873,33.02000045776367,47.209999084472656,34.47999954223633,136.1,64.96,0.63,10.578017024993896,13.767099633216858,43.348084660742174,-76.42798455210729,16.607896669403203,23.572015447892706,21.92346799788784,26.18083108081927,-0.4240333438448314,-0.45792507041912883,-8.289268414758999,-747500.0,26.664846420260357
2011-10-11,9.579140663146973,32.86000061035156,47.06999969482422,34.099998474121094,170.18,23.51,0.46,10.51648265838623,13.739409198760987,43.807957664717996,-72.81029896568877,21.13559795038324,27.18970103431123,23.470883275760684,25.744508532564936,-0.38993535247088396,-0.44432712682947983,-5.267952457691527,-745700.0,28.01903863848792
2011-10-12,9.817928314208984,31.260000228881836,47.529998779296875,32.34000015258789,95.29,83.39,0.0,10.467806205749511,13.7131422996521,47.76502551418867,-61.599611724731105,25.03835095315756,38.4003882752689,29.720701585824212,24.7940749607961,-0.33972810669465936,-0.42340732280251575,3.2849941534490057,-742400.0,33.276179737104414
2011-10-13,9.918956756591797,30.700000762939453,47.7599983215332,30.299999237060547,144.0,20.43,0.0,10.421885051727294,13.68696725845337,49.388930705113104,-56.856492618874604,29.812039030606652,43.1435073811254,36.24453223023511,23.679358130245408,-0.28846115113352155,-0.3964180884687169,1.9830089438274578,-741600.0,32.76353450453931
2011-10-14,10.047533988952637,28.239999771118164,45.349998474121094,28.690000534057617,393.25,30.73,0.0,10.395618171691895,13.661435103416443,51.45730104682305,-50.82000316100485,36.513288215951896,49.179996838995166,43.57463083179642,22.296310712222372,-0.234750553156454,-0.3640845814062643,2.530434760606348,-733200.0,38.032571339008015
2011-10-17,9.615876197814941,33.38999938964844,50.13999938964844,32.91999816894531,88.96,40.62,0.0,10.367330703735352,13.634112043380737,44.83299039903017,-68.4166021510004,40.373821250579375,31.583397848999596,41.30230068970665,21.61122338870675,-0.22442862009530273,-0.336153389144072,-4.120908536101798,-739800.0,29.1655371464907
2011-10-18,9.900589942932129,31.559999465942383,47.79999923706055,30.479999542236328,110.32,44.56,0.87,10.361636543273926,13.607340030670166,49.45494713057393,-53.81589584506068,42.39758815638255,46.18410415493933,42.31583294764462,20.975070874013674,-0.1910718368033404,-0.30713707867592566,3.6538934456305627,-736100.0,34.45575236888619
2011-10-19,9.432194709777832,34.439998626708984,50.0099983215332,33.84000015258789,104.7,76.03,0.69,10.333716526031495,13.578180131912232,43.062919824410315,-77.83616656143644,38.976192928284,22.16383343856356,33.31044514750075,20.924783665721787,-0.2001250099538172,-0.28573466493150396,-0.09727269779614689,-859100.0,14.653171741107968
2011-10-20,9.395458221435547,34.779998779296875,49.52000045776367,34.779998779296875,153.42,34.81,0.29,10.300285968780518,13.54860692501068,42.597883627028686,-79.72008922479965,35.05629807268212,20.279910775200356,29.542616122901006,21.267202739574525,-0.2078678710653552,-0.2701613061582742,2.1978044776837846,-863500.0,15.325518817059955
2011-10-21,9.514854431152344,31.31999969482422,48.029998779296875,31.420000076293945,106.79,17.52,0.34,10.261712265014648,13.518895974159241,44.688509084295674,-73.59720607632427,28.600635772071627,26.402793923675727,22.948846045813138,20.943712786136384,-0.20204086664752374,-0.25653721825612413,10.095718922578921,-850900.0,21.602751632962594
2011-10-24,9.974061012268066,29.260000228881836,45.599998474121094,28.450000762939453,99.31,55.87,0.0,10.233792190551759,13.492123942375184,51.9386513670075,-82.01169253208634,24.68282207477021,17.988307467913657,21.557004055596504,19.63776873124042,-0.15854122575654372,-0.23693801975620804,12.655616208138664,-833500.0,30.000009916175934
2011-10-25,9.58832836151123,32.220001220703125,48.27000045776367,31.540000915527344,127.73,38.99,0.46,10.191544818878175,13.4614945936203,46.432861923537985,-149.6342501184233,14.25271128637719,-49.63425011842331,-1.7477162422780523,18.42510639455131,-0.15342426869997894,-0.22023526954496223,2.4534182029360307,-835900.0,28.96674835473312
2011-10-26,9.799562454223633,29.860000610351562,47.59000015258789,30.469999313354492,128.2,84.14,0.0,10.1617879486084,13.43150809764862,49.58462953529783,-126.42170856546397,0.151134691553492,-26.421708565463987,-19.355883738657955,17.29906279619714,-0.1308162491521081,-0.2023514654663914,2.10528595997741,-832200.0,28.85950897783645
2011-10-27,10.460827827453613,25.459999084472656,43.81999969482422,26.280000686645508,73.65,89.24,0.0,10.147460594177247,13.403679866790771,57.929664667905136,-71.17617434211171,-12.282548107645257,28.823825657888293,-15.744044341999745,17.522807865632164,-0.05886211575406719,-0.17365359552392656,9.942069036853397,-830400.0,28.8092183263191
2011-10-28,10.515931129455566,24.530000686645508,41.58000183105469,25.0,123.53,18.36,0.0,10.148011569976807,13.37677008152008,58.54544245224099,-67.6237359762866,-7.835711458426187,32.376264023713404,11.59279370537916,17.7479455136721,0.0025787036292150844,-0.13840713569329824,10.096187303699256,-827300.0,28.91227531203681
2011-10-31,10.249588012695312,29.959999084472656,43.2599983215332,28.81999969482422,106.27,31.0,0.0,10.150950450897216,13.348115339279175,54.40066879945468,-85.74231205645232,7.000447301698593,14.257687943547682,25.152592541716384,17.577235560656487,0.029439966440037324,-0.10483771526663112,6.999034392799919,-829900.0,28.766354351439595
2011-11-01,9.72608757019043,34.77000045776367,46.630001068115234,33.4900016784668,85.57,104.84,0.0,10.144154109954833,13.315695095062257,47.31094086115102,-121.35458058773575,15.057281124534631,-21.35458058773575,8.42645712650837,16.65548302681262,0.008388898112627885,-0.08219239259077932,-0.9354391382715432,-833400.0,27.020775142881188
2011-11-02,9.716901779174805,32.7400016784668,45.560001373291016,32.029998779296875,82.6,58.61,0.0,10.123214035034179,13.286397433280944,47.19471496877898,-121.97946421678375,7.962310238189128,-21.979464216783757,-9.692118953657351,15.688494647741285,-0.008932473770350668,-0.06754040882669358,-2.0370587590546108,-835400.0,27.472026963179868
2011-11-03,10.001614570617676,30.5,43.849998474121094,29.299999237060547,74.38,57.15,0.0,10.108886604309083,13.259028444290161,51.1966159936217,-102.61125063010613,-5.526920101785874,-2.6112506301061305,-15.31509847820862,14.66100978189605,0.0003105769067506259,-0.053970211680004744,-0.45702177654188825,-831700.0,25.604890550343846
2011-11-04,10.31387710571289,30.15999984741211,42.45000076293945,29.350000381469727,101.41,75.24,0.0,10.101539154052734,13.233863682746888,55.206243446391646,-81.3689051626209,-8.99791914501211,18.631094837379095,-1.986540003170339,14.417752748502423,0.032458575799177325,-0.03668445418416833,7.258838337129991,-829400.0,27.488866777962293
2011-11-07,10.121011734008789,29.850000381469727,43.29999923706055,28.829999923706055,65.81,28.8,0.0,10.084272899627685,13.205668129920959,52.34566496147116,-94.48899609253105,-3.3748963699328045,5.511003907468956,7.176949371580565,14.191871217494054,0.041890584302041844,-0.020969446486926297,2.226350069512928,-831900.0,25.625793900106363
2011-11-08,10.21285343170166,27.479999542236328,43.349998474121094,27.309999465942383,102.3,43.55,0.43,10.059108200073242,13.179033889770508,53.57919205938985,-88.24126269051587,5.7191182399513965,11.758737309484127,11.966945351443984,14.192896308353601,0.05612935221224191,-0.005549686747092655,8.276533149963106,-828900.0,76.45275455186867
2011-11-09,9.744458198547363,36.15999984741211,48.970001220703125,34.61000061035156,98.42,54.97,0.64,10.023473453521728,13.14955255508423,46.91005732805309,-144.71652818849603,3.331655244170046,-44.716528188496035,-9.148928990514392,13.378779766415088,0.029280569414908086,0.001416364485307494,3.7145604704577284,-830300.0,79.8783391936618
2011-11-10,9.707719802856445,32.810001373291016,47.84000015258789,32.66999816894531,146.92,43.94,0.0,9.989859142303466,13.119428324699403,46.42197915408688,-147.72787143847668,-8.025734803855567,-47.72787143847669,-26.895220772496273,12.51709219053181,0.004980818342907867,0.002129255256827569,2.026992352848267,-835900.0,67.46695989752143
2011-11-11,10.010801315307617,30.040000915527344,46.599998474121094,29.350000381469727,191.23,67.35,0.0,9.968735446929932,13.093115563392638,50.955519680264686,-140.11196307945707,-26.74320133282912,-40.11196307945706,-44.18545423547667,12.05859683665594,0.010063232959605983,0.0037160507973832517,0.36835851509591233,-832000.0,57.091404265143254
2011-11-14,9.827113151550293,31.1299991607666,46.40999984741211,30.729999542236328,186.38,47.97,0.56,9.952938537597657,13.065057792663573,48.28864699782551,-163.38698596525666,-40.49653838967884,-63.38698596525665,-50.40894016106355,11.632851150914062,-0.0007226858365534383,0.0028283034705959137,2.490369343185783,-835700.0,55.32409331956606
2011-11-15,9.983244895935059,31.219999313354492,43.04999923706055,30.040000915527344,116.71,44.84,0.0,9.945223789215088,13.035714182853699,50.65276210964138,-148.22857428562435,-48.39007850221767,-48.22857428562434,-50.57584111011277,11.150822417735045,0.003289997688163737,0.002920642314109478,1.8743943167815358,-833800.0,53.43432076728563
2011-11-16,9.93732738494873,33.5099983215332,43.290000915527344,31.940000534057617,161.74,46.53,0.0,9.92630437850952,13.004625616073609,49.929801939605206,-152.68658208908238,-51.91738735038806,-52.68658208908238,-54.76738077998787,11.072584036639466,0.0027334098560505282,0.0028831958224976883,-5.004388286852379,-837300.0,55.21003301181862
2011-11-17,9.542404174804688,34.5099983215332,42.939998626708984,34.34000015258789,113.76,32.0,0.31,9.90297643661499,12.972480854988099,44.09982178264973,-195.2355898640424,-56.90893465656125,-95.23558986404238,-65.3835820795831,10.641383142169643,-0.02923765902511377,-0.0035409751470246035,-9.257639125497775,-896500.0,21.01763971212502
2011-11-18,9.450563430786133,32.0,42.939998626708984,31.829999923706055,100.23,40.48,1.19,9.884240684509278,12.939325823783875,42.84687169594366,-189.30179848852697,-66.40853989115165,-89.30179848852698,-79.07465681388398,10.494723401938506,-0.06127935172807497,-0.015088650463234678,-7.795675113180101,-902200.0,20.435206800615568
2011-11-21,9.13829517364502,32.90999984741211,44.81999969482422,32.93000030517578,175.43,404.4,0.0,9.859626941680908,12.904104299545288,38.8093873421489,-150.48239475273067,-74.26605553174461,-50.48239475273066,-78.33992770176674,11.360556434395152,-0.11059519015073427,-0.0341899584007346,-6.043461898769453,-906000.0,20.422098536470248
2011-11-22,9.04645824432373,31.969999313354492,42.939998626708984,31.06999969482422,230.78,33.66,0.0,9.824359550476075,12.868836913108826,37.68470204590687,-153.77060894829134,-73.97761730405573,-53.77060894829134,-64.5182673965164,12.224779762585342,-0.15529863410123035,-0.058411693540833746,-6.899766510843652,-912600.0,17.733758432819606
2011-11-23,8.82603645324707,33.97999954223633,45.189998626708984,33.06999969482422,176.33,44.39,0.0,9.779724254608155,12.833477654457091,35.05860529888406,-146.5831697354832,-64.37897319237278,-46.58316973548321,-50.27872447883514,13.460513196428337,-0.20613641957168127,-0.08795663874700325,-11.753883426223698,-915700.0,14.310353528558068
2011-11-25,8.669902801513672,34.470001220703125,69.12000274658203,33.040000915527344,165.18,59.52,0.0,9.732701053619385,12.796786723136902,33.2890129663472,-145.83908565356197,-54.50931555148795,-45.839085653561966,-48.73095477911224,14.88477968743538,-0.2560725665079264,-0.12157982429918789,-15.939440497003943,-917100.0,12.155905468843539
2011-11-28,9.028087615966797,32.130001068115234,44.52000045776367,31.559999465942383,120.85,56.65,0.66,9.695964183807373,12.760187582969666,40.68564086042206,-124.51856485665368,-45.99665089106015,-24.51856485665369,-38.98027341523302,14.907849751693934,-0.2637049748747309,-0.15000485441429648,-10.798565862437748,-912200.0,16.22087356737888
2011-11-29,8.899508476257324,30.639999389648438,42.70000076293945,31.059999465942383,100.85,70.6,0.52,9.660145721435548,12.721751651763917,39.01340220222973,-134.42617075622695,-40.87972287216431,-34.42617075622697,-34.92794042214761,15.164389238958007,-0.2769366224907941,-0.175391208029596,-12.859725876096384,-915300.0,13.304697099933179
2011-11-30,9.441378593444824,27.799999237060547,41.0,27.770000457763672,90.16,46.02,0.0,9.640675201416016,12.686897549629212,48.6012107969425,-99.91216480943226,-31.175726881606135,0.0878351905677397,-19.618966807437708,14.24516913454178,-0.24092121885319706,-0.18849721019431623,-3.1102766200764242,-911600.0,16.342059520916877
2011-12-01,9.560773849487305,27.40999984741211,40.88999938964844,27.200000762939453,115.59,37.27,0.0,9.629654140472413,12.651584248542786,50.44966254696843,-92.30737457213753,-21.142936869617014,7.692625427862464,-8.881903379265657,13.706456130648197,-0.20043407342601327,-0.19088458284065563,-1.5137020469616624,-907000.0,20.73024298114585
2011-12-02,9.606694221496582,27.520000457763672,39.79999923706055,27.690000534057617,184.64,20.2,0.39,9.631674671173096,12.615857620239257,51.17691213420726,-89.38251132108135,-7.456073473640182,10.617488678918642,6.132649765782882,13.493888670492735,-0.16276606287775408,-0.18526087884807532,-4.036710759538408,-885400.0,31.833606527324704
2011-12-05,9.65261173248291,27.84000015258789,39.34000015258789,27.889999389648438,180.69,21.56,4.42,9.630205154418945,12.580911650657654,51.93655486874219,-86.457830300711,2.622724773957931,13.542169699288996,10.617427935356632,13.45221754576677,-0.12773626954470707,-0.17375595698740168,-1.7757139495219287,-876600.0,37.38549247063643
2011-12-06,9.680167198181152,28.1299991607666,38.22999954223633,27.940000534057617,101.98,75.3,0.49,9.627817249298095,12.549317903518677,52.41503946211002,-84.70270582196669,9.967465073295454,15.297294178033304,13.152317518746912,13.29411693856403,-0.09663743397685032,-0.15833225238529142,-3.035863598591204,-873700.0,35.62501031383703
2011-12-07,9.6434326171875,28.670000076293945,38.34000015258789,28.450000762939453,168.73,71.66,0.0,9.620102519989013,12.519331440925598,51.67645897971337,-83.85452382141771,12.921575157579426,16.145476178582296,14.994980018634797,13.022610239059158,-0.07410136204167728,-0.1414860743165686,-2.9574829969511662,-878200.0,32.64583361638167
2011-12-08,9.266874313354492,30.59000015258789,40.27000045776367,30.0,89.75,71.24,0.32,9.61440830230713,12.485946798324585,44.72003745362322,-114.67162900462289,11.245892662681937,-14.671629004622893,5.590380450664166,12.396776990492631,-0.08563927451172049,-0.13031671435559897,-2.8874260239122096,-882500.0,55.94220366709326
2011-12-09,9.432194709777832,26.3799991607666,38.869998931884766,25.989999771118164,176.26,27.22,0.4,9.614224624633788,12.453159132003783,48.0278630958246,-100.6614295412666,6.952055448954364,-0.6614295412666085,0.27080587756419483,11.97509319304515,-0.08051505152414506,-0.12035638178930819,-0.19436641151429068,-877100.0,63.04864100516485
2011-12-12,9.05564022064209,25.670000076293945,40.45000076293945,24.559999465942383,270.45,22.19,0.65,9.611469326019288,12.42014187335968,41.88069826930384,-132.572818672615,-3.3691464704244267,-32.57281867261501,-15.968625739501574,12.075485069205609,-0.10562133120540196,-0.11740937167252694,-0.9044898575973792,-880400.0,63.44558761326603
2011-12-13,8.844403266906738,25.40999984741211,39.38999938964844,25.290000915527344,198.44,25.62,0.5,9.615510444641114,12.387537899017333,38.874785651815344,-150.47425080011638,-14.533550955534503,-50.47425080011638,-27.902833004666068,12.816258160264542,-0.14093864257894495,-0.12211522585381054,-2.2335257839030342,-885400.0,64.78767877561967
2011-12-14,8.504587173461914,26.040000915527344,43.81999969482422,26.079999923706055,167.64,39.41,0.0,9.60853048324585,12.352500081062317,34.575558676620375,-154.40969991277709,-29.896793957556866,-54.40969991277708,-45.81892312850289,14.118701296535582,-0.19411059891474025,-0.1365143004659965,-3.642057014923117,-897100.0,58.82184998402211
2011-12-15,8.495403289794922,25.110000610351562,45.040000915527344,24.790000915527344,106.34,32.21,0.31,9.591264152526856,12.316543879508972,34.464625093818164,-153.95626228805799,-42.222831266717634,-53.95626228805799,-52.946737666983886,15.347021873165799,-0.2342900699670487,-0.15606945436620695,-2.012704360287454,-900100.0,57.84269288039893
2011-12-16,8.550509452819824,24.290000915527344,41.72999954223633,23.479999542236328,164.61,41.16,0.4,9.570324192047119,12.281689767837525,35.795741842194786,-148.8841670205781,-50.39412351198599,-48.8841670205781,-52.41670974047113,16.22376928495224,-0.2587038069893257,-0.1765963248908307,-5.2899150236683905,-878700.0,64.04544010339941
2011-12-19,8.320902824401855,24.920000076293945,41.27000045776367,24.149999618530273,235.34,57.21,0.0,9.546445159912109,12.247478547096252,32.80581776948256,-146.439331723223,-51.707789250469396,-46.439331723223006,-49.7599203439531,17.41149626242593,-0.2931993854761412,-0.19991693700789281,-6.5015461629045035,-900700.0,54.895290478838376
2011-12-20,8.688270568847656,23.219999313354492,38.959999084472656,22.5,203.98,35.11,0.51,9.529178867340088,12.21492048740387,41.25987090218784,-123.04010778344178,-47.21038853116844,-23.040107783441783,-39.45453550908103,18.121104527497376,-0.2875788433037414,-0.21744931826706254,-7.976674350502721,-891300.0,56.729811441258214
2011-12-21,8.578063011169434,21.43000030517578,36.369998931884766,22.290000915527344,180.75,13.56,0.4,9.509157314300538,12.182775735855103,39.64828754367251,-130.05969880893952,-40.798056208300785,-30.059698808939515,-33.17971277186817,19.146013055069204,-0.2886895189287131,-0.23169735839939265,-10.278570059164915,-939000.0,40.20904301134566
2011-12-22,8.86276912689209,21.15999984741211,35.810001373291016,21.889999389648438,137.25,34.32,0.34,9.4900541305542,12.154029111862183,45.56368253279571,-111.92554778577434,-31.436455469000403,-11.925547785774336,-21.675118126051945,19.012420147698972,-0.26355819836152605,-0.23806952639181933,-7.7438198557401305,-935800.0,32.14438643927253
2011-12-23,8.88114070892334,20.729999542236328,35.7400016784668,21.3700008392334,204.63,38.93,0.0,9.46929780960083,12.125512108802795,45.931955008615326,-111.10918005941643,-24.184324371987888,-11.109180059416438,-17.698142218043497,18.782677642181017,-0.23939936575099274,-0.23833549426365402,-7.992355281041929,-927300.0,31.638579383841343
2011-12-27,8.86276912689209,21.90999984741211,36.95000076293945,22.489999771118164,219.79,21.37,0.63,9.445602512359619,12.095847067832947,45.59973367833588,-112.31783716633151,-17.052482893756554,-12.31783716633152,-11.784188337174166,18.386190095030948,-0.2192088468506359,-0.2345101647810504,-8.44404910116271,-976300.0,24.205404516154385
2011-12-28,8.67908763885498,23.520000457763672,38.72999954223633,23.540000915527344,133.43,29.81,0.0,9.42686674118042,12.064023742675781,42.305088100973286,-128.09944224489206,-15.552605681810377,-28.09944224489206,-17.17548649021341,18.431820688440702,-0.215544612035929,-0.23071705423202613,-10.000017800858242,-991400.0,23.030725011581264
2011-12-29,8.816852569580078,22.649999618530273,38.65999984741211,23.06999969482422,170.36,51.12,0.0,9.405191993713379,12.034312796592712,45.486420637044,-119.11045656757055,-16.26741782899525,-19.110456567570548,-19.842578659598114,18.43363236761069,-0.1992276288949295,-0.2244191691646068,-4.856240934722589,-804300.0,60.27812301380473
2011-12-30,8.807666778564453,23.399999618530273,38.7400016784668,23.1299991607666,140.77,100.79,0.0,9.392701435089112,12.004142622947693,45.30703002458832,-124.47812810064639,-20.304691373615995,-24.47812810064638,-23.896008971036398,18.223410359875256,-0.1849060370689557,-0.21651654274547658,-6.621236630812611,-824700.0,61.72639043532471
2012-01-03,8.982166290283203,22.969999313354492,40.06999969482422,23.020000457763672,200.32,72.18,0.0,9.384435596466064,11.975579676628113,49.390351816760656,-108.07546287255734,-20.319978936964247,-8.075462872557345,-17.221349180258162,17.261326605427435,-0.1576580364178337,-0.204744841479948,-0.8113609702757985,-820000.0,62.700410858442126
2012-01-04,8.871953964233398,22.219999313354492,39.040000915527344,21.979999542236328,159.76,13.75,0.0,9.371577587127685,11.945271739959717,47.003460902465605,-122.53749811377698,-19.8270181712072,-22.537498113776973,-18.363696362326973,16.675981572165245,-0.14330508144536758,-0.1924568894730319,0.31150430950777075,-829800.0,61.961610810439325
2012-01-05,8.97298526763916,21.479999542236328,38.70000076293945,21.399999618530273,92.24,76.78,0.0,9.351556072235107,11.91606593132019,49.416740989664845,-109.74872491323374,-16.3463136141471,-9.74872491323374,-13.453895299856091,15.808832722824688,-0.1223673052671046,-0.17843897263184644,5.507593544797285,-827300.0,63.96785523434405
2012-01-06,8.991351127624512,20.6299991607666,37.119998931884766,20.520000457763672,134.12,27.62,0.0,9.339616527557373,11.887043800354004,49.863684495672985,-107.4239323977667,-15.018103379036338,-7.423932397766712,-13.23671847492588,14.800531293719294,-0.10310348261844204,-0.16337187462916555,5.8378374858948145,-824100.0,64.72453276205134
2012-01-09,9.1199312210083,21.06999969482422,36.52000045776367,21.219999313354492,126.95,11.49,0.0,9.326023902893066,11.858067603111268,52.99506897996081,-92.56052537332815,-9.978336000963882,7.4394746266718474,-3.244394228109606,14.209183327695147,-0.0765786741466421,-0.14601323453266085,6.6595069139498975,-822800.0,62.92420197313591
2012-01-10,9.30361270904541,20.690000534057617,35.439998626708984,20.93000030517578,84.34,59.61,0.0,9.302879600524902,11.829504656791688,57.11565597535441,-88.16529956796569,-4.177010605351937,11.834700432034316,3.950080886979746,14.227019160950944,-0.04027178328803416,-0.12486494428373551,11.810135334854088,-821100.0,66.75989792211232
2012-01-11,9.6434326171875,21.049999237060547,35.52000045776367,21.18000030517578,168.32,38.43,0.0,9.285429630279541,11.801951994895935,63.492001019884405,-65.38680217088236,6.222714762714865,34.61319782911763,17.962457629274528,15.262047494853494,0.01574086499472216,-0.09674378242804398,10.993695934892234,-816100.0,66.40239343528403
2012-01-12,9.753642082214355,20.469999313354492,36.59000015258789,20.790000915527344,111.69,15.71,0.0,9.275510711669922,11.774215636253357,65.29430698150523,-69.30862426757812,15.87520994914847,30.691375732421875,25.713091331191205,16.518343378044502,0.06823767365150601,-0.06374749121213397,13.70448164712954,-805100.0,77.12623813444836
2012-01-13,9.367900848388672,20.90999984741211,35.619998931884766,21.3799991607666,162.32,33.82,1.19,9.268346977233886,11.744091367721557,55.05045575107269,-105.21844358693868,21.234752983999737,-5.2184435869386645,20.028709991533546,16.872281524187766,0.07781863416116508,-0.035434266137474156,5.699479635138793,-810000.0,75.65736676859845
2012-01-17,9.459746360778809,22.200000762939453,33.970001220703125,22.209999084472656,147.06,18.38,0.0,9.263203868865967,11.71401303768158,56.78878094282508,-97.50033058049937,18.355333948128635,2.4996694195006435,9.324200521661217,17.20093837417794,0.09176497020229135,-0.009994418869521052,6.514992508497408,-806100.0,75.328145836983
2012-01-18,9.918956756591797,20.889999389648438,32.59000015258789,21.290000915527344,103.11,13.2,0.0,9.26155071258545,11.687149186134338,64.23594524731624,-64.82326143037488,13.390743993530108,35.176738569625115,10.81932146739563,18.478321025166498,0.13827800043951122,0.0196600649922854,11.91712899859867,-797300.0,89.34140542385572
2012-01-19,9.827113151550293,19.8700008392334,33.5099983215332,20.270000457763672,185.3,21.15,0.0,9.251815433502196,11.66046901702881,61.93680680678979,-77.12495931879658,13.442446070833256,22.87504068120342,20.18381622344299,19.90216316125015,0.16581746018969667,0.04889154403176766,13.22749072789371,-801500.0,94.43334797942308
2012-01-20,9.918956756591797,18.280000686645508,33.349998474121094,18.969999313354492,118.88,26.56,0.0,9.247774333953858,11.631217255592347,63.34951170805191,-73.79880533138792,19.695820776884005,26.20119466861207,28.084324639813463,21.126053566943078,0.19283085771592212,0.07767940676859855,12.49997295876537,-798500.0,79.15981471076884
2012-01-23,9.808745384216309,18.670000076293945,33.15999984741211,19.420000076293945,158.58,87.65,0.0,9.239692173004151,11.601644048690796,60.45012841639886,-81.84343172422243,23.55969180170689,18.156568275777577,22.410934541864282,22.107866283202416,0.20300590746616187,0.10274470690811122,11.36599091246524,-802300.0,68.66839585023457
2012-01-24,9.891404151916504,18.90999984741211,33.22999954223633,19.739999771118164,163.32,109.3,0.0,9.242631092071534,11.572943382263183,61.860033469830796,-75.8099445267791,24.4481773291826,24.190055473220895,22.84927280587011,22.55168127816278,0.21525821671703582,0.12524740886989613,10.122701275491885,-793700.0,58.221992459654025
2012-01-25,9.94650936126709,18.309999465942383,31.93000030517578,19.360000610351562,284.94,26.02,1.91,9.247406883239746,11.546033592224122,62.81181695100074,-71.78766613599676,22.9266199618005,28.21233386400325,23.519652537667167,23.136300483730576,0.22680037637213069,0.14555800237034305,12.111823408526234,-792500.0,67.38577625701693
2012-01-26,9.93732738494873,18.56999969482422,31.969999313354492,19.559999465942383,124.86,15.86,0.0,9.245937404632569,11.51958302974701,62.53179829369033,-80.5055197526226,23.444849512801444,19.494480247377393,23.965623194867106,24.140376832535672,0.23252629392982094,0.16295166068223862,10.747171521471731,-796800.0,68.46100284531855
2012-01-27,10.157747268676758,18.530000686645508,31.56999969482422,19.309999465942383,94.26,20.62,0.0,9.252550086975099,11.495474467277527,66.40379611813395,-79.84540350125033,23.36858197863697,20.154596498749676,22.620470203376698,25.22625583205873,0.25194589192705585,0.18075050693120207,12.972423437770964,-794700.0,68.08263364446341
2012-01-30,10.093460083007812,19.399999618530273,31.739999771118164,19.75,125.16,11.74,0.0,9.254754390716553,11.47067708492279,64.31617914324886,-92.9365742366708,20.71897585602081,7.063425763329204,15.570834169818683,25.604657427952155,0.25916117592364074,0.1964326407296898,10.674739078699735,-799300.0,62.69336451868015
2012-01-31,9.909774780273438,19.440000534057617,32.310001373291016,19.889999389648438,92.52,43.37,0.0,9.254203338623046,11.4456960105896,58.64321115261083,-110.59862322435464,14.577034684145554,-10.598623224354641,5.539799679241338,25.463595377886435,0.2472078138689504,0.2065876753575419,6.515340762612443,-804500.0,57.13539632493414
2012-02-01,10.130197525024414,18.549999237060547,32.18000030517578,19.040000915527344,123.13,12.93,0.0,9.265959205627441,11.421495594978332,62.874993444676875,-108.11653891875588,5.742240574155374,-8.116538918755877,-3.8839121265938457,25.56372509394696,0.25260904188180433,0.2157919486623944,5.0476311409005215,-802500.0,55.37052606362606
2012-02-02,10.28632640838623,17.979999542236328,31.809999465942383,18.889999389648438,103.72,15.41,0.0,9.282674465179444,11.399591226577758,65.56290254116693,-91.45281390513492,-0.5778125989225948,8.547186094865078,-3.3893253494152216,26.121956552082963,0.26641676344915055,0.22591691161974564,5.461388901518327,-796700.0,51.96399683137849
2012-02-03,10.598587989807129,17.100000381469727,30.709999084472656,18.209999084472656,145.63,20.48,0.0,9.311880321502686,11.37938594341278,70.20867413822182,-74.71522230447032,0.43285693817903326,25.28477769552969,8.571808290546223,27.46947575102171,0.2991084462326512,0.24055521854232675,13.13727761785759,-791900.0,59.76569470775501
2012-02-06,10.607776641845703,17.760000228881836,31.200000762939453,18.649999618530273,153.87,11.88,1.39,9.343106689453125,11.357251973152161,70.3354937365732,-74.19080387957575,8.354289859356847,25.809196120424243,19.880386636939594,28.742961809428795,0.3220459426361053,0.25685336336108244,12.13595203595268,-787900.0,60.10747487073795
2012-02-07,10.589405059814453,17.649999618530273,32.40999984741211,18.75,103.69,85.07,0.0,9.378374061584474,11.334704694747925,69.69665985596912,-97.117190735891,15.481485318057778,2.8828092641090106,17.992261026687576,29.995578019702613,0.334881337062118,0.27245895810128956,6.759262286097778,-788700.0,54.474123666496645
2012-02-08,10.672064781188965,18.15999984741211,32.31999969482422,18.989999771118164,106.66,13.02,0.38,9.418417301177978,11.312570714950562,70.9740735148292,-89.42788509118391,16.98689592047005,10.572114908816094,13.088040097783042,31.255081737209945,0.3477151841202133,0.2875102033050743,8.598167301099767,-788500.0,50.945155346609795
2012-02-09,10.98432445526123,18.6299991607666,32.43000030517578,18.899999618530273,93.89,20.12,0.29,9.457542037963867,11.29071225643158,75.2231437052268,-70.73626955443672,15.106617554655537,29.263730445563276,14.239551539496054,33.20517866710568,0.37871722992795753,0.30575160862965095,10.740723291906962,-781300.0,60.559290509129994
